ou_mean,ou_std,IT2_r,IT2_cv,IT3_r,IT3_cv,ITP4_r,ITP4_cv,IT5A_r,IT5A_cv,IT5B_r,IT5B_cv,CT5B_r,CT5B_cv,PT5B_r,PT5B_cv,IT6_r,IT6_cv,CT6_r,CT6_cv
0.0294736842105263,0.0042105263157894,33.3698224852071,0.18322587679808533,26.683254875588432,0.17188385698892109,29.06690561529271,0.3887331447805399,27.362116991643454,0.13465053420878154,25.59235668789809,0.1318295758916947,19.910828025477706,0.14485836178171638,16.42462845010616,0.2581352471738536,27.029732408325074,0.12990509963096106,19.99207135777998,0.14476789538888282
0.0189473684210526,0.011578947368421,20.49112426035503,0.5080780020059422,15.646491817978031,0.4882747231426484,15.669056152927121,0.5594301980794636,18.64066852367688,0.43604975990954414,12.51380042462845,0.4199432216971493,3.0,0.4427753362145035,7.507430997876858,0.5683626468522908,13.853320118929632,0.4191982368274897,3.169474727452924,0.46446567503988884
0.04,0.011578947368421,22.218934911242602,0.7898069164204664,10.094597623851154,0.42084369216159695,1.6726403823178018,0.30594486164476853,45.26462395543175,0.3122388738939035,1.157112526539278,0.3296384036103131,0.0,,34.231422505307854,0.4554251172285946,0.06640237859266601,0.4208989776893812,0.0,
0.0268421052631578,0.0178947368421052,31.644970414201183,0.606972197321421,25.469849809459763,0.5917368230839136,4.225806451612903,0.6118023476283516,9.685236768802229,0.5014468721410857,1.7048832271762209,0.5097691402260734,0.0,,20.10828025477707,0.654849883400832,0.019821605550049554,0.5873503198156963,0.0,
0.0163157894736842,0.0178947368421052,20.633136094674555,0.6396072723769265,15.969737726967049,0.6196997825787549,11.572281959378733,0.6901886432301275,12.462395543175488,0.6095809414447451,3.694267515923567,0.6284669715015193,0.06581740976645435,0.5277219776838687,10.008492569002124,0.6785267128578524,2.0307234886025767,0.6033691177577436,0.030723488602576808,0.5646888199306589
0.0110526315789473,0.0105263157894736,10.136094674556213,0.5366616386897027,6.887020847343645,0.5096360371483392,7.08363201911589,0.5124391302641947,10.07799442896936,0.45849278533139004,8.951167728237792,0.45378360150182034,4.048832271762208,0.479122478601991,1.3121019108280254,0.5016512942996835,10.008919722497522,0.43624511857855147,4.082259663032706,0.4662585696465548
0.0057894736842105,0.0063157894736842,1.242603550295858,0.4283999857534281,0.2936561309123515,,0.3823178016726404,,2.253481894150418,0.3809801176766874,1.4904458598726114,0.5167991362749719,0.044585987261146494,,0.0,,2.759167492566898,0.39342963853617,0.04261645193260654,
0.0189473684210526,0.0,18.0,0.00033278594032492377,13.0,2.54824219812256e-15,13.0,0.0005582182049764427,17.0,0.00028558441850214767,15.0,3.4319104316079033e-15,9.0,0.00012729976628982683,0.0,,17.0,0.00038468688001559227,9.0,0.00015133059492214706
0.0321052631578947,0.0105263157894736,38.75443786982248,0.42318482669358826,30.631248598968842,0.4058816239157534,11.482676224611708,0.42349094277365745,35.1949860724234,0.34093470064601494,7.0276008492569,0.36363743590105957,0.15711252653927812,0.37312540889447465,22.798301486199577,0.47687097274198964,8.385530227948465,0.36848773609673785,0.07433102081268583,0.31234090530977665
0.0242105263157894,0.0084210526315789,26.393491124260354,0.376772607944923,20.681461555705,0.35640136725758625,21.353643966547192,0.45169250539666345,22.75208913649025,0.29730992269630757,20.212314225053078,0.2868248161826572,9.569002123142251,0.32074533067268635,10.872611464968152,0.485248464457802,21.31615460852329,0.28550015398959294,9.918731417244796,0.32627373401956195
0.0347368421052631,0.0126315789473684,40.50295857988166,0.6055789643954735,28.08025106478368,0.4857441970161856,4.843488649940263,0.37752863355905447,34.69637883008357,0.3652479412628561,1.1231422505307855,0.3825414276925969,0.0,,27.29723991507431,0.5129386186547273,0.466798810703667,0.43803405141119744,0.0,
0.0084210526315789,0.0084210526315789,5.621301775147929,0.5132662683758841,3.042143017260704,0.48009495001570385,3.280764635603345,0.466091018025627,6.289693593314763,0.4525613043964032,5.503184713375796,0.4208751448802731,1.4522292993630572,0.48803119123797856,0.12526539278131635,,6.816650148662042,0.4228029319966646,1.3439048562933598,0.5063372649518608
0.0347368421052631,0.02,35.31360946745562,0.7505440870205721,26.40484196368527,0.7969476503515143,1.033452807646356,0.5697180468319569,1.317548746518106,0.5687376897948891,0.6326963906581741,0.5030869406025167,0.0,,28.50955414012739,0.6209119228831885,0.0,,0.0,
