ou_mean,ou_std,IT5A_r,IT5A_cv
0.0310526315789473,0.0031578947368421,33.0933147632312,0.07391542793549283
0.0121052631578947,0.0142105263157894,9.822075208913649,0.413578089935848
0.0342105263157894,0.0063157894736842,37.987116991643454,0.19811001973346906
0.0436842105263157,0.0157894736842105,0.016364902506963788,0.38937423126377324
0.0342105263157894,0.0047368421052631,37.64206128133705,0.12960024618165725
0.05,0.0205263157894736,0.0,
0.0373684210526315,0.0173684210526315,0.009749303621169917,0.3850832456105483
0.0278947368421052,0.0157894736842105,0.958217270194986,0.42109705069648157
-0.0068421052631578,0.0173684210526315,0.04526462395543175,
-0.0068421052631578,0.0205263157894736,0.21831476323119778,0.6879537200962746
0.0342105263157894,0.0205263157894736,0.023676880222841225,0.43518164281013005
0.0436842105263157,0.0047368421052631,60.58565459610028,0.13245409809036757
0.0436842105263157,0.0078947368421052,17.99825905292479,0.2064374186116058
0.0121052631578947,0.03,2.2844707520891365,0.8672665505774284
0.0310526315789473,0.0126315789473684,2.5759052924791086,0.33609425269924986
0.0373684210526315,0.0142105263157894,0.18593314763231197,0.33756781059657165
0.0373684210526315,0.0063157894736842,34.91364902506964,0.216057456127788
0.021578947368421,0.0031578947368421,22.018105849582174,0.06861151027107747
0.0089473684210526,0.001578947368421,3.9975626740947074,0.23023481619563302
-0.01,0.0,0.0,
-0.0068421052631578,0.0189473684210526,0.108983286908078,
0.0405263157894736,0.0221052631578947,0.0,
0.0152631578947368,0.0110526315789473,13.86316155988858,0.2934620768901105
0.0184210526315789,0.0221052631578947,1.1563370473537604,0.5597372386588675
0.0278947368421052,0.001578947368421,29.309540389972145,0.03491151425145777
0.0057894736842105,0.0047368421052631,0.059192200557103065,
0.0184210526315789,0.0031578947368421,18.290041782729805,0.07168934622937331
0.05,0.0063157894736842,18.549791086350975,0.18513746920617283
0.0436842105263157,0.0094736842105263,6.281337047353761,0.24273462763635467
0.05,0.0142105263157894,0.0,
-0.01,0.0173684210526315,0.005919220055710306,
0.0057894736842105,0.0063157894736842,0.5268105849582173,0.6852903418036772
-0.01,0.001578947368421,0.0,
-0.0068421052631578,0.0221052631578947,0.40981894150417825,0.7935290164550585
0.0310526315789473,0.03,0.002437325905292479,
0.0247368421052631,0.0126315789473684,6.517061281337047,0.36729491550070825
0.0121052631578947,0.0205263157894736,5.418871866295264,0.5700126118901692
0.0152631578947368,0.0221052631578947,2.6646935933147633,0.5663323563177982
0.0247368421052631,0.03,0.14206128133704735,0.5207850027878159
0.0184210526315789,0.0094736842105263,17.644846796657383,0.23544791892972972
0.0278947368421052,0.0268421052631578,0.026114206128133706,0.5057050485463932
0.0121052631578947,0.0031578947368421,10.401810584958218,0.11198484148763742
0.0152631578947368,0.03,1.431058495821727,0.8204044253267619
0.0310526315789473,0.0173684210526315,0.06789693593314763,0.3780205258723395
0.0089473684210526,0.0126315789473684,7.985027855153203,0.4634068642972682
0.0247368421052631,0.0142105263157894,3.0292479108635098,0.4051890943612253
0.0247368421052631,0.0094736842105263,19.66225626740947,0.27001907655540336
-0.0068421052631578,0.0110526315789473,0.0,
0.05,0.0078947368421052,4.6514623955431755,0.2190915522804276
0.0342105263157894,0.0157894736842105,0.13788300835654596,0.3709263400848484
0.0405263157894736,0.0094736842105263,10.429317548746518,0.2433897199071907
-0.0005263157894736,0.0047368421052631,0.0,
0.0405263157894736,0.0189473684210526,0.013579387186629526,0.4163830341479603
0.0468421052631579,0.0205263157894736,0.0,
-0.0005263157894736,0.0,0.0,
-0.0005263157894736,0.0189473684210526,1.5908774373259054,0.8009852929129478
0.05,0.0236842105263157,0.0,
-0.0036842105263157,0.0,0.0,
0.0026315789473684,0.0173684210526315,3.1399721448467965,0.7481312659227278
0.0342105263157894,0.0173684210526315,0.125,0.39809367937943174
0.021578947368421,0.001578947368421,21.92757660167131,0.03421542209582617
0.0342105263157894,0.0094736842105263,10.511142061281337,0.2859326117364881
0.021578947368421,0.0,21.875,0.00031872822673881105
-0.01,0.0252631578947368,0.3889275766016713,0.7763263480425059
-0.0036842105263157,0.0236842105263157,1.6350974930362117,0.8409889259594973
0.0405263157894736,0.0173684210526315,0.001392757660167131,
-0.0005263157894736,0.0236842105263157,3.3356545961002784,0.8254475972013536
0.05,0.0157894736842105,0.0,
0.0152631578947368,0.0173684210526315,5.715181058495822,0.48042050244384993
-0.0036842105263157,0.0126315789473684,0.007311977715877437,
-0.0036842105263157,0.0205263157894736,0.7893454038997214,0.7516346599505691
0.0184210526315789,0.0142105263157894,8.529247910863509,0.38993501579743306
-0.0068421052631578,0.001578947368421,0.0,
0.0152631578947368,0.0189473684210526,4.045961002785515,0.506889257306773
