ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.0142105263157894,0.0023684210526315,38924,-41.391811906685064,-29.75193110190176,197,-71.70974772076356,-71.50449439088648,15819,-59.59375275247811,-59.57625234593419,22908,-28.561833925413275,-27.698808468564984
0.0247368421052631,0.0078947368421052,39943,-24.316733135887784,-24.20303668873607,135,-73.55198627967556,-73.03733151390489,285,-61.02876954057782,-62.162533194494,39523,-23.883828509474096,-24.130294691657532
0.0221052631578947,0.0055263157894736,40000,-24.594682461353873,-24.7605559110296,0,,,0,,,40000,-24.594682461353873,-24.7605559110296
0.0036842105263157,0.0023684210526315,39304,-71.86733579089572,-72.90967345325429,23568,-79.61440170678488,-77.94399447386283,14219,-63.114329933744905,-63.94647356268992,1517,-33.55233300721228,-38.41895581547297
0.0168421052631578,0.0023684210526315,40000,-26.552222603112856,-26.573829439431485,0,,,0,,,40000,-26.552222603112856,-26.573829439431485
-0.0094736842105263,0.0047368421052631,30026,-162.87131276739262,-165.26419404775714,30026,-162.87131276739262,-165.26419404775714,0,,,0,,
-0.0147368421052631,0.015,17366,-137.75425452427834,-145.5070983071974,16067,-144.7924048593034,-149.8594000466422,784,-62.729089736410785,-63.917103669495575,515,-32.3906967783382,-33.582168764819556
-0.0147368421052631,0.0094736842105263,12923,-160.98618783400818,-166.42689856994764,12809,-161.90350902801706,-166.79076933211743,89,-64.70617999840591,-66.54880309441572,25,-33.74432876636634,-37.36190750030755
0.0089473684210526,0.0134210526315789,38249,-64.26521291734929,-59.143450878824915,14957,-102.00296587976736,-95.90256543466782,7442,-60.13887456919099,-60.17334571157901,15850,-30.591057644674624,-30.48695319139109
-0.001578947368421,0.0055263157894736,39550,-100.31017940906568,-95.78493751462453,34243,-106.67024969893886,-100.85057935536996,4595,-63.01374328137617,-64.19452684440917,712,-35.12652360935622,-39.38245194590937
0.0089473684210526,0.001578947368421,38597,-61.80109622721449,-64.18879543515668,6352,-72.3469074187885,-71.86199764674487,29005,-62.607801473014916,-63.37843574475228,3240,-33.90434365211587,-39.00336217972986
-0.0173684210526315,0.0023684210526315,0,,,0,,,0,,,0,,
0.03,0.0134210526315789,39615,-25.820601416788048,-23.7720433370635,854,-92.45179930029808,-88.77780091052608,1369,-59.74611361484131,-60.818687562240854,37392,-23.056719592021988,-23.234600606987946
-0.0042105263157894,0.0126315789473684,33849,-109.1160157145548,-104.03695947402699,27172,-123.40102020054519,-116.55776720522348,4223,-61.44235062455948,-62.10201021308833,2454,-32.984697777195095,-33.56161150872798
0.0168421052631578,0.0071052631578947,39925,-27.681994535094724,-26.859787023724493,498,-80.31976608121523,-79.22144343908883,459,-58.95704871752994,-58.137631406397375,38968,-26.640913132412887,-26.722899062269832
0.0089473684210526,0.0063157894736842,38652,-62.60087677549954,-64.51507127600792,13831,-82.61271551579964,-78.66601824622263,16199,-61.22458512744517,-61.62543382656261,8622,-33.08461683462064,-31.925334725354837
0.0063157894736842,0.0063157894736842,38823,-70.31509860705151,-69.38437374062134,18992,-87.42519056360084,-84.26673569716928,14524,-61.30360521867886,-61.90793136904496,5307,-33.74605084634666,-33.808848946711436
0.011578947368421,0.0063157894736842,39650,-35.850231645546145,-29.55421067386306,2799,-85.50978136073746,-80.06840045079632,3757,-60.78328902697219,-60.8898392493747,33094,-28.81963467223261,-28.578604380129413
