ou_mean,ou_std,ITS4_V_num_-200_0,ITS4_V_mean_-200_0,ITS4_V_median_-200_0,ITS4_V_num_-200_-70,ITS4_V_mean_-200_-70,ITS4_V_median_-200_-70,ITS4_V_num_-70_-50,ITS4_V_mean_-70_-50,ITS4_V_median_-70_-50,ITS4_V_num_-50_0,ITS4_V_mean_-50_0,ITS4_V_median_-50_0
0.0023157894736842,0.0023684210526315,316489,-73.9214719962896,-74.88497952534901,206802,-80.46994655407936,-80.18095697663583,102362,-63.61061409972207,-64.39432964187719,7325,-33.129990837027655,-37.64826734631548
0.0002894736842105,0.0047368421052631,318197,-86.6845489858872,-86.88224168082357,275295,-90.6601889073025,-89.51936545716423,39244,-63.8118457421153,-64.92733480758118,3658,-32.868959574339755,-37.282691351027864
0.0006578947368421,0.0051315789473684,317509,-85.44970707717356,-85.77119155221372,267082,-90.20906763563288,-88.94470744940867,45281,-63.34618655888231,-64.29820958051218,5146,-32.92929819926891,-37.35220651233231
0.0013947368421052,0.0011842105263157,319065,-70.89377833129403,-69.47677914774378,149624,-77.65744050827169,-75.39047253047481,167486,-65.29401813004796,-65.92858552787544,1955,-32.978303905610986,-37.45679532521588
-0.0002631578947368,0.0003947368421052,319996,-88.2939353929449,-88.2897565634546,319996,-88.2939353929449,-88.2897565634546,0,,,0,,
0.0025,0.0,316669,-71.34980633782297,-72.48796057548543,179810,-79.13715190119936,-80.02850138363989,129440,-62.752373289480445,-63.05696493795013,7419,-32.61266225192767,-36.68082546738921
-0.001,0.0071052631578947,318117,-97.38920627910709,-96.76617682936063,287080,-101.49112849153931,-99.45994525282532,27083,-63.294842422587664,-64.3861210106719,3954,-33.09932959247874,-37.22234928095269
0.0021315789473684,0.0043421052631578,316040,-78.00545713293208,-78.84057893870747,235958,-84.08333343681458,-83.05661402457119,71872,-63.190733239928235,-64.04469997516618,8210,-33.016455759786346,-37.57885538098708
-0.0002631578947368,0.0031578947368421,319678,-87.86175027845078,-87.91762197270612,299364,-89.48272807549115,-88.86910518014169,19652,-65.02605895902121,-66.05066905519557,662,-32.73276021233943,-37.407865095972994
0.0025,0.0007894736842105,316494,-71.65919582040306,-72.81075170589897,183908,-79.16061421677598,-79.86589184734075,125206,-62.903566614834396,-63.362326138203045,7380,-33.26982669740634,-37.83013893226379
0.0010263157894736,0.0059210526315789,316605,-85.30920498469865,-85.5896001561021,260459,-90.92604255696271,-89.38241185080028,48876,-63.10388991767234,-64.14822515697256,7270,-33.362998929906205,-38.126288291923025
0.0023157894736842,0.0011842105263157,316792,-72.0384063377185,-72.49980796505052,180171,-79.80844870527184,-80.38040681517057,129935,-63.266098073938245,-63.74956619001398,6686,-33.13526108642258,-37.60490427094304
0.0017631578947368,0.0019736842105263,317494,-74.1614345093787,-74.24436238445145,203663,-80.65787500468521,-80.39371521613255,108674,-63.93399683665057,-64.68575939543058,5157,-33.12439767603311,-37.71790260225528
-0.001,0.0003947368421052,319996,-95.50376818049764,-95.50074988921304,319996,-95.50376818049764,-95.50074988921304,0,,,0,,
0.0010263157894736,0.0051315789473684,317056,-83.76781185596136,-84.20300593694182,259853,-88.9950625664478,-87.70505301286533,50973,-63.28900368083357,-64.29613657016188,6230,-33.294217993802924,-38.01198689060732
0.0025,0.0067105263157894,314526,-80.59995627215939,-81.19945806188707,235221,-88.1699460705891,-86.47106408675309,66955,-62.67318910211995,-63.60073551407416,12350,-33.609359146130984,-38.184343784274404
0.0012105263157894,0.001578947368421,319085,-73.16264368204315,-72.2789314172155,198703,-78.14433820479408,-76.52204073289296,118507,-65.44373552163928,-66.21111239417823,1875,-33.091711741140635,-37.580614221440875
0.0017631578947368,0.0063157894736842,315716,-82.53473608660646,-82.79671556083713,246435,-89.16044338899675,-87.4585851409098,59883,-62.9796793602665,-63.93749792970071,9398,-33.39760934462621,-37.921274003659626
-0.0008157894736842,0.0,319996,-93.91611901381933,-93.9161190055764,319996,-93.91611901381933,-93.9161190055764,0,,,0,,
0.0002894736842105,0.0075,316565,-91.12559247937887,-90.80196250910637,269868,-96.86637535981829,-94.67737750009681,39174,-62.63580599244767,-63.53261633071217,7523,-33.5428863063914,-38.1934161898592
-0.0008157894736842,0.0043421052631578,319367,-93.43008719245358,-93.45659116687693,300899,-95.34038587256458,-94.54619907182898,17197,-64.47370234489888,-65.66182948850229,1271,-32.970596772852275,-37.516289697405554
-0.001,0.0035526315789473,319853,-94.23102238795855,-94.25539102151092,309592,-95.20870745818097,-94.80106980843163,9979,-65.63511584714698,-66.56609481421042,282,-32.79511852433952,-37.12541610021191
0.0017631578947368,0.0059210526315789,315864,-81.9677834446879,-82.24855908749336,246686,-88.34586222079217,-86.7824742277221,60290,-63.04390123868379,-63.99473310587149,8888,-33.310955951205315,-37.840924341691704
0.0004736842105263,0.0,319996,-79.41631578435684,-79.41631579187616,319996,-79.41631578435684,-79.41631579187616,0,,,0,,
0.0008421052631578,0.0039473684210526,317965,-82.07930484043477,-82.58531288693403,260205,-86.64538920869546,-85.84003914322689,53629,-63.709166258248274,-64.6868537350659,4131,-32.95177615023947,-37.248011981702966
0.0002894736842105,0.0007894736842105,319996,-81.6169431219136,-81.60204751314845,319967,-81.61806261432484,-81.60229119020774,29,-69.26519731654987,-69.26070303416786,0,,
0.0023157894736842,0.0,316888,-71.42000822395455,-72.10329799671783,176088,-79.46896128047031,-80.37226285520927,134140,-62.76606637981354,-63.028668339955956,6660,-32.90885404337338,-37.637720791318806
-0.0002631578947368,0.0063157894736842,317841,-92.0584781200873,-91.73413130908234,279195,-96.52321773383474,-94.75338610678627,34094,-63.3549551350069,-64.37289303854239,4552,-33.20191752982196,-37.61317322714963
0.0004736842105263,0.0031578947368421,319027,-82.23896635668491,-82.47672575408781,271720,-85.50017125827686,-84.70117015244111,45306,-64.86228084551678,-65.91097865376233,2001,-32.83042957927946,-37.31696959587821
