ou_mean,ou_std,CT5B_r,CT5B_cv,CT5A_r,CT5A_cv,CT6_r,CT6_cv
-0.0263157894736842,0.0236842105263157,0.0002653927813163482,,0.0,,0.0006194251734390486,
0.04,0.0094736842105263,0.0,,0.0,,0.0,
-0.03,0.0031578947368421,0.0,,0.0,,0.0,
-0.0005263157894736,0.0157894736842105,0.12208067940552017,0.8626416351110677,0.11594707520891365,,0.12301783944499504,0.8891468325962131
0.0252631578947368,0.0,19.25,0.0004795056114971246,19.25,0.00047950445996734243,19.25,0.0004795945460045594
0.0252631578947368,0.0110526315789473,0.0,,0.0,,0.0,
-0.0263157894736842,0.0110526315789473,0.0,,0.0,,0.0,
-0.0078947368421052,0.001578947368421,0.0,,0.0,,0.0,
0.0252631578947368,0.0284210526315789,19.206740976645435,1.291893126305199,19.35306406685237,1.276866098058653,19.33548067393459,1.2751802830568022
0.0142105263157894,0.0078947368421052,2.6133227176220806,0.4266603377984807,2.6747910863509747,0.43626794466600344,2.708498513379584,0.4228550268797971
0.0363157894736842,0.0142105263157894,0.0,,0.0,,0.0001238850346878097,
0.021578947368421,0.0142105263157894,0.009023354564755838,,0.008008356545961003,,0.01350346878097126,0.6226323880898328
0.0326315789473684,0.0221052631578947,0.7574309978768577,1.3650015842525292,0.7385097493036211,1.3540080659027882,0.72398414271556,1.3812464838974658
0.0142105263157894,0.0189473684210526,6.376061571125265,1.6545544463900186,6.462395543175488,1.6117916280867908,6.276883052527254,1.6080311231963627
-0.03,0.0063157894736842,0.0,,0.0,,0.0,
0.0068421052631578,0.0205263157894736,5.561305732484076,0.746482662052506,5.575905292479109,0.7356522405054945,5.556367690782953,0.7402567238915009
0.0363157894736842,0.0205263157894736,0.12022292993630573,1.195114247839041,0.13126740947075208,1.361724138293277,0.12537165510406342,1.3784161789315426
-0.0005263157894736,0.0252631578947368,2.807855626326964,0.8452391080565541,2.796657381615599,0.8331820966279468,2.7913776015857286,0.8289098494149552
-0.0078947368421052,0.0173684210526315,0.008227176220806794,,0.008704735376044569,,0.007433102081268583,
-0.0226315789473684,0.0126315789473684,0.0,,0.0,,0.0,
-0.03,0.0047368421052631,0.0,,0.0,,0.0,
0.0326315789473684,0.0126315789473684,0.0,,0.0,,0.0,
-0.0226315789473684,0.0252631578947368,0.004777070063694267,,0.005571030640668524,,0.0037165510406342913,
-0.0042105263157894,0.0,0.0,,0.0,,0.0,
0.0105263157894736,0.0142105263157894,2.1443736730360934,1.0410050252759087,2.2381615598885793,1.110582040142989,2.0595887016848367,1.0992069659543626
-0.0263157894736842,0.0078947368421052,0.0,,0.0,,0.0,
-0.011578947368421,0.001578947368421,0.0,,0.0,,0.0,
0.0289473684210526,0.0236842105263157,3.4052547770700636,1.666415315631602,3.365598885793872,1.6524800752865056,3.325693756194252,1.6558676165706796
-0.0078947368421052,0.0142105263157894,0.0,,0.0,,0.0002477700693756194,
0.0178947368421052,0.0284210526315789,19.940817409766453,0.7394026789311596,19.9258356545961,0.7273847281060967,19.958374628344895,0.7341556793034408
0.04,0.03,6.389596602972399,1.5909692647055282,6.421657381615599,1.5833180789849137,6.301288404360753,1.5624015319778486
0.0142105263157894,0.0173684210526315,3.16932059447983,1.8583290801836092,3.3492339832869082,1.8258596243808851,3.2247274529236867,1.783509719400009
-0.0226315789473684,0.0284210526315789,0.03343949044585987,,0.026114206128133706,,0.027378592666005945,
0.0289473684210526,0.0063157894736842,0.0,,0.0,,0.0,
0.0031578947368421,0.0142105263157894,0.3322717622080679,0.7286928075641598,0.30919220055710306,0.6731037184444919,0.3304013875123885,0.7392442195598597
0.0031578947368421,0.0063157894736842,0.0,,0.0,,0.0,
0.0289473684210526,0.0142105263157894,0.0002653927813163482,,0.0010445682451253482,,0.000867195242814668,
-0.0189473684210526,0.001578947368421,0.0,,0.0,,0.0,
0.0252631578947368,0.0078947368421052,0.0,,0.0,,0.0,
