ou_mean,ou_std,ITP4_V_num_-200_0,ITP4_V_mean_-200_0,ITP4_V_median_-200_0,ITP4_V_num_-200_-70,ITP4_V_mean_-200_-70,ITP4_V_median_-200_-70,ITP4_V_num_-70_-50,ITP4_V_mean_-70_-50,ITP4_V_median_-70_-50,ITP4_V_num_-50_0,ITP4_V_mean_-50_0,ITP4_V_median_-50_0
0.0080263157894736,0.02,317079,-75.0309271507685,-75.63699036814201,213897,-82.22658844203026,-80.94181903876951,91299,-63.226730548630826,-64.30909056741625,11883,-36.20074810183795,-40.98199966348855
-0.005,0.0,319996,-94.23554826040015,-94.23554740486938,319996,-94.23554826040015,-94.23554740486938,0,,,0,,
0.0036842105263157,0.0094736842105263,319958,-78.42496950840662,-78.41490839801887,288895,-79.68227003371534,-79.21831711474495,30949,-66.848797178362,-67.55518417190818,114,-34.94358515304343,-40.02031532836308
-0.0035526315789473,0.0189473684210526,319850,-90.83753976152363,-90.81347672467538,304248,-92.19972752686832,-91.59398641002328,15152,-65.1541387161657,-66.19087974065053,450,-34.6419606696701,-39.33253457657126
-0.005,0.0073684210526315,319996,-93.8944971352205,-93.86583668355235,319996,-93.8944971352205,-93.86583668355235,0,,,0,,
0.0007894736842105,0.0105263157894736,319987,-83.90916835075602,-83.89143614803108,311373,-84.37352332020201,-84.13122329892299,8587,-67.23052388589684,-67.9092985179259,27,-33.239543107950894,-38.773535954956266
0.0181578947368421,0.0031578947368421,315282,-61.64096903447227,-63.541473732758945,9596,-70.83041059185818,-70.62074568640166,288221,-62.83281011502809,-63.72481525405871,17465,-36.92321871878079,-42.38559793942274
0.0051315789473684,0.02,318086,-78.36037751883991,-78.67586695484056,240352,-83.98345512365057,-82.67452028872307,70471,-63.55471323455681,-64.51187010261498,7263,-35.93328393578447,-40.835835944166064
0.0036842105263157,0.0157894736842105,319290,-79.30368454899666,-79.38398093093299,260865,-82.82744555624328,-81.81597671283112,56110,-64.72377966173012,-65.82100129282878,2315,-35.61148069116637,-40.73759300456654
0.0022368421052631,0.011578947368421,319928,-81.19163690222504,-81.18531286228757,295002,-82.46915065339707,-81.96836653889244,24734,-66.31727242872208,-67.15824483426125,192,-34.490695570883815,-39.100052881826244
0.0181578947368421,0.0105263157894736,315206,-57.513876950316245,-62.43470577081197,55845,-73.80754322952599,-73.07058974892804,181917,-62.501126810615666,-63.293094650044175,77444,-34.04936935516931,-33.23835404432328
0.0007894736842105,0.0147368421052631,319841,-83.83095451087,-83.85032731715687,293426,-85.53127112055178,-84.88064401543048,25927,-65.5057046671836,-66.4323609836936,488,-35.063846282940936,-40.12607522994014
0.0109210526315789,0.0126315789473684,317322,-69.53339345210742,-70.29820777801666,162888,-76.84956154531525,-75.98337514084017,144590,-63.533376404507386,-64.4422756420076,9844,-36.60231630318967,-42.14886316194092
0.0094736842105263,0.0052631578947368,319614,-67.32177598874529,-67.25751022212404,82180,-72.9775420466865,-72.13448516595724,236136,-65.52417064423715,-65.98730940924091,1298,-36.26513576467949,-41.667769245085765
0.0181578947368421,0.0063157894736842,315755,-57.47024815444412,-62.04141387986282,27527,-71.94034529840525,-71.53962250986883,223531,-62.479740150291676,-63.14256307821901,64697,-34.00555706512585,-33.08540690092881
0.0094736842105263,0.0189473684210526,316767,-73.18492215875006,-73.84519622707569,198324,-80.89815417861884,-79.7296020879626,105602,-63.20907982349641,-64.1847007840653,12841,-36.09667943458477,-41.068962545778746
-0.0006578947368421,0.0042105263157894,319996,-86.89732402997296,-86.882743804179,319996,-86.89732402997296,-86.882743804179,0,,,0,,
0.0138157894736842,0.0126315789473684,316057,-66.88070003539733,-67.9368744093493,127476,-75.85261538112728,-74.94936634246278,172733,-63.01198316909873,-63.83043677036136,15848,-36.88014412008244,-42.46188661773198
0.0225,0.0021052631578947,313149,-57.54513921593261,-59.610041418715184,354,-71.17329228185766,-70.75177570904481,286691,-59.41527813211846,-60.15544631827715,26104,-36.821251604624635,-42.22389989787571
0.006578947368421,0.0189473684210526,317765,-76.30668312128857,-76.78039221334919,226780,-82.4907602502764,-81.22066314103066,82760,-63.38093511565276,-64.34825741674072,8225,-35.858037970476396,-40.978784637618176
0.0022368421052631,0.0178947368421052,319234,-81.94803551296908,-82.00221870296195,270682,-85.32420897670228,-84.27693098166088,46101,-64.58644967391734,-65.70313023839195,2451,-35.64737588665321,-40.80135055300218
0.0210526315789473,0.02,312154,-62.22996621105455,-64.68243110806277,98052,-76.84852436522803,-75.62911725266062,162325,-61.823263882341784,-62.55717829779215,51777,-35.821311622632734,-38.14787734576144
0.0210526315789473,0.0010526315789473,314113,-59.251122816783806,-61.508145297298874,0,,,292488,-60.919324476015326,-61.987021874657856,21625,-36.6879335957292,-42.05404154452222
-0.0021052631578947,0.0063157894736842,319996,-89.30680711856546,-89.28381050697624,319996,-89.30680711856546,-89.28381050697624,0,,,0,,
0.0022368421052631,0.0126315789473684,319869,-81.22666495729246,-81.23427355525439,289422,-82.87723670712721,-82.28763678136441,30076,-65.91635904382107,-66.76604817779781,371,-34.76031367127194,-39.95126006913562
0.0138157894736842,0.0010526315789473,317253,-64.12748149355133,-64.7909198234275,80341,-71.95667550433254,-72.04260849608154,227021,-62.55502583109521,-62.698486011376055,9891,-36.62522499029388,-42.15904827902496
-0.0035526315789473,0.0084210526315789,319996,-91.55361126531936,-91.52077106436957,319967,-91.55571788595029,-91.5215375677736,29,-68.31053942327769,-68.21978813753299,0,,
-0.005,0.0031578947368421,319996,-94.12783013744887,-94.11392584892799,319996,-94.12783013744887,-94.11392584892799,0,,,0,,
