ou_mean,ou_std,NGF2_r,NGF2_cv,NGF3_r,NGF3_cv,NGF4_r,NGF4_cv,NGF5A_r,NGF5A_cv,NGF5B_r,NGF5B_cv,NGF6_r,NGF6_cv
0.0110526315789473,0.0063157894736842,72.26136363636364,0.5154066663545843,71.70333333333333,0.510887845637748,71.75892857142857,0.5062245698379907,71.671875,0.5183158738772903,72.00520833333333,0.5067117927271357,71.72697368421052,0.5107541740764742
-0.0268421052631578,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0205263157894736,0.0047368421052631,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.001578947368421,0.0063157894736842,9.75,0.8870298048797814,9.314166666666667,0.8936617089024643,9.205357142857142,0.8902308661634704,9.53125,0.9034184084028762,9.322916666666666,0.8970862297631127,9.299342105263158,0.9067627347410365
0.001578947368421,0.0236842105263157,62.39772727272727,0.7711633535608918,61.693333333333335,0.7641575329557815,61.5,0.7576097323180925,61.40625,0.752409717432988,62.270833333333336,0.7510765258699982,61.53947368421053,0.762468203435439
0.0078947368421052,0.0110526315789473,62.17045454545455,0.6407276699880963,61.594166666666666,0.6453924418579653,61.55357142857143,0.6491691550051539,61.5,0.6496009288346037,61.90625,0.6444345402563152,61.49342105263158,0.640104042531063
-0.0078947368421052,0.0157894736842105,15.511363636363637,0.9752109370666335,14.839166666666667,0.9674844582467279,15.107142857142858,0.9778755971876093,15.03125,0.9626667637050321,15.182291666666666,0.9589876697051422,14.9375,0.9777252600564422
-0.0173684210526315,0.0078947368421052,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
0.0110526315789473,0.0126315789473684,81.38636363636364,0.6132374439051756,80.91083333333333,0.6099878219275477,80.92857142857143,0.6054352178932357,80.40625,0.6238137848362876,81.30729166666667,0.6063642563020747,80.81907894736842,0.6059839652124124
0.0236842105263157,0.0078947368421052,180.13636363636363,0.3950266587918051,179.46666666666667,0.39125386526487455,179.41964285714286,0.3887474367921272,178.90625,0.39399296661230504,179.921875,0.3934519589018904,179.375,0.3916431023888671
0.0078947368421052,0.0189473684210526,76.68181818181819,0.6827180191255408,76.1325,0.6782890464526187,75.85714285714286,0.6808984767969289,75.359375,0.6886129196552875,76.41666666666667,0.6728545219323946,76.14802631578948,0.6817298427634143
-0.0110526315789473,0.0110526315789473,0.4090909090909091,0.8589482619727442,0.37166666666666665,0.9280968385027236,0.39285714285714285,0.8233670161870982,0.328125,,0.4114583333333333,1.0507831795395317,0.3125,0.7827559029120821
0.001578947368421,0.0,5.5,0.0033213296583442524,5.5,0.0032166805057254975,5.5,0.003226860065623987,5.5,0.0032340529034258158,5.5,0.0032340529034258158,5.5,0.0032340529034258166
-0.03,0.0126315789473684,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.03,0.0221052631578947,0.045454545454545456,,0.020833333333333332,,0.026785714285714284,,0.015625,,0.07291666666666667,,0.013157894736842105,
-0.0173684210526315,0.0047368421052631,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0142105263157894,0.0252631578947368,20.227272727272727,1.0181026855034692,19.403333333333332,1.011256351791473,19.866071428571427,1.0144026551965848,19.859375,0.9735402383052469,19.8125,1.001620337141248,19.345394736842106,1.008981343897432
0.001578947368421,0.0173684210526315,49.69318181818182,0.7635015536208827,49.32416666666666,0.7628306333415441,49.38392857142857,0.7525202769520688,48.96875,0.7314320132696972,49.729166666666664,0.7602306241274951,49.01315789473684,0.7606953120800941
-0.0078947368421052,0.0063157894736842,0.03409090909090909,,0.015,,0.026785714285714284,,0.0,,0.036458333333333336,,0.013157894736842105,
0.0142105263157894,0.0157894736842105,103.125,0.6073310245960817,102.2425,0.6064964562149263,102.3125,0.6020927864429403,101.15625,0.6183705484813208,102.90625,0.6042238565001928,102.00657894736842,0.6044800700511591
0.03,0.0236842105263157,203.98863636363637,0.6079482348352483,202.20166666666665,0.6014138920705233,202.1875,0.5975423324768537,202.25,0.5994536000187021,203.36458333333334,0.6026453267733346,201.77302631578948,0.6035388478414887
0.001578947368421,0.0047368421052631,16.78409090909091,0.7959344919891067,16.401666666666667,0.7994817937740794,16.526785714285715,0.820613814855105,16.859375,0.777288346784252,16.651041666666668,0.7911916496221635,16.30263157894737,0.7927612240435439
-0.0142105263157894,0.001578947368421,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
-0.0142105263157894,0.0110526315789473,0.056818181818181816,,0.02666666666666667,,0.026785714285714284,,0.015625,,0.06770833333333333,,0.01644736842105263,
0.0047368421052631,0.0,20.625,0.0013170419099881767,20.625,0.0012791407260218462,20.625,0.001284760856732245,20.625,0.0012819438041184908,20.625,0.0012819438041184908,20.625,0.0012819438041184903
-0.0110526315789473,0.0189473684210526,14.170454545454545,1.035656655675491,13.278333333333334,1.0097074999466014,13.428571428571429,1.0055027853695828,13.46875,0.9870146883741697,13.536458333333334,1.0115881486013207,13.118421052631579,1.0377307021131204
