ou_mean,ou_std,IT5B_r,IT5B_cv,IT6_r,IT6_cv
0.0147368421052631,0.0178947368421052,1.526008492569002,0.5067909266323822,1.4945490584737364,0.4817385167205373
0.0002631578947368,0.0126315789473684,0.14676220806794055,1.1031649095990754,0.3038899900891972,0.6759315315363338
0.02,0.0063157894736842,7.526539278131635,0.17277235498409585,18.649653121902872,0.13816075697440725
-0.0010526315789473,0.0052631578947368,0.0,,0.0,
0.0173684210526315,0.0189473684210526,0.8038747346072187,0.5456450556731064,0.3481169474727453,0.5102674022374295
0.0068421052631578,0.0052631578947368,0.3182059447983015,0.6670153620321437,1.792368681863231,0.6577025362150317
0.0042105263157894,0.02,4.25,0.726914095175197,4.619177403369673,0.6662195830417704
0.0094736842105263,0.0136842105263157,4.024416135881104,0.482015788567147,6.670465807730426,0.4343362384770383
0.0160526315789473,0.0126315789473684,1.8113057324840764,0.35337474678854724,4.4637016848364715,0.33806990621148253
-0.0023684210526315,0.0052631578947368,0.0,,0.0,
0.0186842105263157,0.0105263157894736,1.4333864118895967,0.2854192423847801,6.255450941526264,0.2766937102971505
0.0081578947368421,0.0042105263157894,1.2186836518046709,0.6672040235491388,4.180004955401388,0.4211086677140938
0.0094736842105263,0.02,3.8723460721868364,0.6107997994234471,3.210852329038652,0.5644924502451582
0.0094736842105263,0.0147368421052631,4.414808917197452,0.4903701700838779,6.193508424182359,0.4508149513224952
0.0002631578947368,0.0031578947368421,0.0,,0.0,
0.0160526315789473,0.0084210526315789,5.81395966029724,0.23271569246034365,12.050297324083251,0.2081422367950568
0.0068421052631578,0.0094736842105263,2.8136942675159236,0.6479477735126234,4.325074331020812,0.548723670922656
0.0068421052631578,0.0084210526315789,2.218683651804671,0.6819914630716158,3.8030227948463824,0.5669289613914924
0.0121052631578947,0.0,9.0,4.032512746548735e-15,10.75,5.59736438563168e-15
0.0055263157894736,0.0,0.0,,0.0,
0.0186842105263157,0.0157894736842105,0.8182059447983014,0.4507851523658183,0.7274529236868187,0.42769685782435385
