ou_mean,ou_std,CT5A_r,CT5A_cv
0.0268421052631578,0.0189473684210526,0.0,
0.0110526315789473,0.0189473684210526,0.3732590529247911,0.6430308357306762
-0.0073684210526315,0.0168421052631578,0.6406685236768802,
0.0347368421052631,0.0,25.0,5.027770212444706e-15
0.04,0.0084210526315789,0.0,
0.0136842105263157,0.0147368421052631,1.532033426183844,0.5343080085464078
0.0321052631578947,0.0105263157894736,0.06685236768802229,0.32865145520270367
0.04,0.0168421052631578,0.0,
0.0005263157894736,0.0136842105263157,1.1114206128133706,0.46750365142039996
-0.0021052631578947,0.0168421052631578,1.4373259052924792,0.5639446036570734
0.0163157894736842,0.0021052631578947,2.467966573816156,0.329949934509071
0.0110526315789473,0.0042105263157894,0.15877437325905291,
-0.01,0.0147368421052631,0.15041782729805014,
0.0005263157894736,0.0063157894736842,0.002785515320334262,
0.0163157894736842,0.0052631578947368,5.952646239554317,0.37517581316615217
0.0163157894736842,0.0136842105263157,1.701949860724234,0.4583483900570202
0.0136842105263157,0.0157894736842105,0.7994428969359332,0.49128418750713015
0.0084210526315789,0.0010526315789473,0.0,
0.0084210526315789,0.0136842105263157,3.0167130919220058,0.5326230701222914
0.0268421052631578,0.0010526315789473,17.738161559888578,0.04044588385031983
0.0136842105263157,0.0031578947368421,0.46518105849582175,
0.0321052631578947,0.0010526315789473,22.696378830083564,0.03461461395365047
-0.0047368421052631,0.0157894736842105,0.7437325905292479,
0.021578947368421,0.0,13.0,0.0002299114020092744
0.0242105263157894,0.011578947368421,1.2033426183844012,0.41475378826755716
0.0084210526315789,0.0021052631578947,0.0,
0.021578947368421,0.0042105263157894,12.206128133704736,0.2156447483919262
-0.0021052631578947,0.0178947368421052,1.6128133704735377,0.5921249460130438
0.0321052631578947,0.0157894736842105,0.0,
0.0031578947368421,0.0063157894736842,0.016713091922005572,
0.0347368421052631,0.0042105263157894,22.938718662952645,0.13591358726095387
0.0294736842105263,0.0084210526315789,6.860724233983287,0.30159238849297776
0.0084210526315789,0.0157894736842105,1.9777158774373258,0.5520598334249943
0.0373684210526315,0.0178947368421052,0.0,
0.04,0.0042105263157894,13.832869080779945,0.13828298579753703
-0.0047368421052631,0.011578947368421,0.09749303621169916,
0.0084210526315789,0.0052631578947368,0.0947075208913649,
-0.01,0.02,1.0055710306406684,0.6303376846959985
0.0005263157894736,0.0042105263157894,0.0,
0.0294736842105263,0.0042105263157894,20.08635097493036,0.14643283992342365
-0.0073684210526315,0.0126315789473684,0.08635097493036212,
0.0084210526315789,0.0063157894736842,0.3342618384401114,
-0.01,0.0168421052631578,0.41225626740947074,
0.0373684210526315,0.0189473684210526,0.0,
0.0110526315789473,0.0021052631578947,0.0,
0.0136842105263157,0.0073684210526315,4.52924791086351,0.42265813783103323
